Posture Number,Deltoid Anterior,Deltoid Posterior,Bicep,Tricep,Brachialis,Anconeus
31.0,-2.0022814161365963,1.0213290173206722,-9.3891053887164588,-5.4283114767512686,-2.6808124053867175,1.8715416035911447
32.0,-1.9842945743920153,1.0137556102703225,-9.3601752837629757,-5.4114355821950699,-2.6833875187732632,1.8732583458488417
33.0,-1.9664093002217331,1.006224968514414,-9.3308214718451534,-5.3943125252430058,-2.6856545567651451,1.8747697045100964
34.0,-1.9486281145700126,0.99873815350316342,-9.3010488105091955,-5.3769451394636985,-2.6876135598724806,1.8760757065816536
35.0,-1.9309535779862113,0.99129624336261535,-9.27086221738859,-5.3593362934766784,-2.6892645611284109,1.8771763740856071
36.0,-1.913388287938097,0.98390033176340941,-9.2402666668408848,-5.3414888889905168,-2.6906075869527721,1.878071724635181
37.0,-1.8959348761149413,0.9765515267852386,-9.2092671862925801,-5.3234058586706734,-2.6916426578795041,1.8787617719196692
38.0,-1.8785960057254543,0.96925094977913873,-9.1778688523022467,-5.3050901638429782,-2.6923697891480614,1.8792465260987072
39.0,-1.8613743687959272,0.96199973422986418,-9.1460767863524524,-5.2865447920389315,-2.6927889911590319,1.8795259941060209
40.0,-1.8442726834742491,0.95479902462073651,-9.1138961503815654,-5.267772754389247,-2.6929002697941256,1.8796001798627502
41.0,-1.8272936913457074,0.94764997530345596,-9.0813321420667723,-5.2487770828722837,-2.6927036266006108,1.8794690844004069
42.0,-1.8104401547667328,0.94055374937546654,-9.0483899898701488,-5.2295608274242529,-2.6921990588402749,1.8791327058935161
43.0,-1.7937148542229455,0.93351151756755613,-9.0150749478598211,-5.2101270529182298,-2.6913865594029094,1.8785910396019392
44.0,-1.7771205857180274,0.92652445714443266,-8.9813922903185404,-5.1904788360191496,-2.6902661165842972,1.8778440777228644
45.0,-1.7606601582000969,0.91959375082109363,-8.9473473061522082,-5.1706192619221216,-2.6888377137286437,1.8768918091524289
46.0,-1.7443363910323888,0.91272058569784809,-8.9129452931109601,-5.1505514209813938,-2.6871013287353227,1.8757342191568815
47.0,-1.7281521115151066,0.90590615221688708,-8.8781915518355685,-5.1302784052374157,-2.6850569334297885,1.8743712889531918
48.0,-1.7121101524654012,0.89915164314332696,-8.843091379741816,-5.1098033048493932,-2.6827044927984232,1.8728029951989484
49.0,-1.6962133498624514,0.89245825257366385,-8.8076500647555438,-5.0891292044407344,-2.6800439640870288,1.8710293093913524
50.0,-1.6804645405646261,0.88582717497457963,-8.7718728789107843,-5.0682591793646239,-2.6770752957625885,1.8690501971750588
51.0,-1.6648665601057138,0.87925960425503746,-8.7357650718232982,-5.047196291896924,-2.6737984263378154,1.8668656175585432
52.0,-1.649422240577137,0.87275673287458411,-8.6993318640514588,-5.0259435873633524,-2.6702132830579157,1.8644755220386102
53.0,-1.6341344086030425,0.86631975099075487,-8.6625784403560431,-5.0045040902076927,-2.666319780448823,1.8618798536325485
54.0,-1.6190058834150631,0.85994984564844779,-8.6255099428700834,-4.9828808000075497,-2.6621178187260348,1.8590785458173562
55.0,-1.6040394750334563,0.85364820001408703,-8.5881314641893294,-4.9610766874437768,-2.6576072820629699,1.8560715213753129
56.0,-1.5892379825612311,0.84741599265736056,-8.5504480403933041,-4.9390946902294282,-2.6527880367175913,1.8528586911450606
57.0,-1.5746041925977383,0.84125439688325843,-8.5124646440061849,-4.9169377090036086,-2.6476599290157621,1.8494399526771743
58.0,-1.5601408777781063,0.83516458011709749,-8.4741861769060254,-4.8946086031951825,-2.6422227831895442,1.845815188793029
59.0,-1.5458507954447329,0.82914770334515087,-8.4356174631898782,-4.8721101868607626,-2.6364763990683504,1.8419842660455665
60.0,-1.5317366864569619,0.82320492061345774,-8.3967632420015477,-4.8494452245009025,-2.6304205496204944,1.8379470330803294
61.0,-1.5178012741449083,0.81733737858732991,-8.3576281603275788,-4.8266164268577558,-2.624054978342298,1.833703318894865
62.0,-1.5040472634132995,0.81154621617402101,-8.3182167657660582,-4.8036264466968674,-2.6173793964914829,1.8292529309943215
63.0,-1.490477340001078,0.80583256421098026,-8.2785334992715729,-4.7804778745750838,-2.6103934801610809,1.8245956534407204
64.0,-1.4770941699024152,0.80019754522206965,-8.2385826878784254,-4.7571732345957489,-2.6030968671895565,1.8197312447930374
65.0,-1.4639003989547219,0.79464227324409353,-8.1983685374028923,-4.7337149801516887,-2.5954891539022364,1.814659435934824
66.0,-1.4508986525991687,0.78916785372596587,-8.1578951251238028,-4.7101054896555521,-2.5875698916784788,1.8093799277856522
67.0,-1.4380915358192226,0.78377538350283071,-8.1171663924392821,-4.6863470622562478,-2.5793385833382723,1.8038923888921812
68.0,-1.4254816332626981,0.77846595084745196,-8.0761861374958528,-4.662441913539249,-2.5707946793411605,1.7981964528941066
69.0,-1.4130715095528863,0.77324063560121536,-8.0349580077844163,-4.6383921712075775,-2.5619375737894745,1.7922917158596494
70.0,-1.4008637097943959,0.76810050938711416,-7.9934854926958065,-4.6141998707392204,-2.5527666002268963,1.7861777334845972
71.0,-1.3888607602795011,0.76304663590715849,-7.9517719160267566,-4.5898669510156083,-2.5432810272222723,1.7798540181481812
72.0,-1.377065169400977,0.75808007132672728,-7.9098204284251112,-4.5653952499146477,-2.5334800537274189,1.773320035818279
73.0,-1.3654794287776655,0.75320186474849082,-7.8676339997608862,-4.5407864998605163,-2.5233628041963385,1.7665752027975588
74.0,-1.3541060145993615,0.74841305877867859,-7.8252154114077142,-4.516042323321166,-2.5129283234518303,1.7596188823012198
75.0,-1.3429473891979977,0.74371469018863079,-7.7825672484165791,-4.4911642282430044,-2.5021755712838702,1.7524503808559133
76.0,-1.3320060028526366,0.73910779067479448,-7.7396918915613648,-4.4661536034107954,-2.4911034167623951,1.745068944508263
77.0,-1.3212842958363396,0.73459338772056415,-7.696591509232884,-4.4410117137191829,-2.479710632245173,1.7374737548301149
78.0,-1.3107847007137325,0.73017250556367697,-7.653268049155141,-4.4157396953404984,-2.4679958870592973,1.729663924706198
79.0,-1.3005096448988775,0.72584616627321175,-7.6097232298944188,-4.3903385507717445,-2.4559577408324831,1.7216384938883218
80.0,-1.2904615534840524,0.72161539094065374,-7.5659585321283283,-4.3648091437415246,-2.4435946364476933,1.7133964242984618
81.0,-1.2806428523511226,0.7174812009899465,-7.5219751896382201,-4.3391521939556288,-2.4309048925917307,1.7049365950611535
82.0,-1.2710559715785079,0.71344461961200334,-7.4777741799843689,-4.3133682716575485,-2.4178866958651768,1.6962577972434509
83.0,-1.2617033491581697,0.70950667332975581,-7.4333562148187866,-4.2874577919776247,-2.4045380924174427,1.6873587282782947
84.0,-1.2525874350387642,0.70566839370053236,-7.3887217297858179,-4.2614210090417277,-2.3908569790667111,1.6782379860444738
85.0,-1.2437106955129738,0.70193081916335742,-7.3438708739551277,-4.2352580098071577,-2.3768410938600093,1.6688940625733393
86.0,-1.2350756179692608,0.69829499703968889,-7.2988034987259098,-4.2089687075901132,-2.3624880060236548,1.6593253373491028
87.0,-1.2266847160306995,0.69476198569713676,-7.2535191461344803,-4.1825528352451133,-2.3477951052486827,1.6495300701657882
88.0,-1.2185405351064238,0.69133285688691537,-7.2080170364901122,-4.1560099379525646,-2.3327595902494962,1.6395063934996639
89.0,-1.210645658384387,0.68800869826711042,-7.1622960552557506,-4.1293393655658548,-2.3173784565268769,1.629252304351251
90.0,-1.2030027132977916,0.68479061612538605,-7.1163547390810864,-4.1025402644639666,-2.301648483258425,1.6187656555056162
91.0,-1.1956143785016971,0.68167973831650419,-7.0701912608850579,-4.0756115688496166,-2.2855662192303945,1.6080441461535961
92.0,-1.1884833914010293,0.67867721743201248,-7.0238034138731846,-4.0485519914260237,-2.2691279677145642,1.597085311809709
93.0,-1.1816125562766226,0.67578423422173595,-6.9771885943619001,-4.0213600133777749,-2.2523297701820444,1.585886513454696
94.0,-1.17500475306207,0.67300200128929277,-6.9303437832669372,-3.9940338735723802,-2.23516738873256,1.5744449258217066
95.0,-1.1686629468312197,0.67033176708682951,-6.8832655260956921,-3.9665715568891531,-2.2176362871024797,1.5627575247349861
96.0,-1.1625901980642452,0.66777482023757695,-6.8359499112638478,-3.938970781570577,-2.1997316100973756,1.5508210733982501
97.0,-1.1567896737694916,0.66533249421873342,-6.7883925465339798,-3.911228985478155,-2.1814481612748398,1.5386321075165594
98.0,-1.1512646595490372,0.66300617244170001,-6.7405885333479896,-3.8833433111196602,-2.16278037868017,1.526186919120113
99.0,-1.1460185727082477,0.66079729377189389,-6.6925324387952427,-3.8553105892972246,-2.1437223084108603,1.5134815389405731
100.0,-1.141054976523934,0.65870735853639339,-6.64421826492371,-3.8271273212054977,-2.12426757575497,1.5005117171699798
