Posture Number,Deltoid Anterior,Deltoid Posterior,Bicep,Tricep,Brachialis,Anconeus
85.0,-1.3806079424994895,0.75957176526294301,-7.0891955140767466,-4.0866973832114351,-2.1198112851967514,1.4975408567978341
86.0,-1.3773785596684522,0.75821202512355901,-7.0367465916707816,-4.0561021784746227,-2.0966462393073835,1.4820974928715887
87.0,-1.374485132787143,0.75699374012090237,-6.9839969549833452,-4.025331557073617,-2.0730125622196423,1.4663417081464278
88.0,-1.3719329445898751,0.75591913456415805,-6.9309341878200996,-3.994378276228391,-2.048899041140694,1.4502660274271291
89.0,-1.3697276365232764,0.75499058379927442,-6.8775448022523005,-3.9632344679805089,-2.024293587577783,1.4338623917185218
90.0,-1.3678752474310523,0.75421063049728532,-6.8238141517288629,-3.931891588508504,-1.9991831572455394,1.4171221048303595
91.0,-1.3663822567565314,0.75358200284485544,-6.7697263331754316,-3.9003403610190017,-1.9735536601867911,1.4000357734578606
92.0,-1.3652556329628136,0.75310763493171118,-6.7152640763638249,-3.868570711212231,-1.9473898595855623,1.382593239723708
93.0,-1.3645028880027221,0.7527906896853569,-6.6604086185133307,-3.8365716941327763,-1.9206752574646122,1.3647835049764081
94.0,-1.364132138832673,0.75263458477165202,-6.6051395616910993,-3.8043314109864745,-1.8933919651093325,1.3465946434062217
95.0,-1.3641521771638296,0.75264302196371791,-6.5494347100935437,-3.7718369142212334,-1.8655205556284062,1.3280137037522708
96.0,-1.3645725488905276,0.75282002058548547,-6.4932698836897327,-3.7390740988190108,-1.837039895527524,1.3090265970183492
97.0,-1.3654036449431011,0.75316995576551637,-6.436618703958751,-3.7060275773092712,-1.8079269515069634,1.2896179676713089
98.0,-1.3666568056974893,0.75369760239894301,-6.3794523465133892,-3.6726805354661436,-1.7781565678590727,1.2697710452393818
99.0,-1.3683444415605022,0.75440818592021153,-6.3217392542154007,-3.6390145649589836,-1.7477012087872241,1.2494674725248158
100.0,-1.3704801729687988,0.75530744125002069,-6.2634448028762284,-3.6050094683444662,-1.7165306586255675,1.2286871057503781
