Posture Number,Deltoid Anterior,Deltoid Posterior,Bicep,Tricep,Brachialis,Anconeus
21.0,-2.0994487421451571,1.062241575640066,-10.247098105575809,-5.9288072282525555,-3.0177555075977556,2.0961703383985038
22.0,-2.0811611904673817,1.0545415538810028,-10.200500997911837,-5.9016255821152388,-3.0117820027236619,2.0921880018157744
23.0,-2.0630975098365893,1.0469357936154062,-10.153563878671775,-5.8742455958918693,-3.0054264037012248,2.0879509358008161
24.0,-2.0452624260106451,1.0394262846360611,-10.10629675213406,-5.8466731054115364,-2.9986892356358936,2.083459490423929
25.0,-2.0276605833497525,1.0320149824630538,-10.058709477038137,-5.81891386160558,-2.9915710279771979,2.078714018651465
26.0,-2.0102965408944926,1.0247038066924179,-10.010811749839444,-5.7909735207396764,-2.9840723098617823,2.0737148732411881
27.0,-1.9931747688617991,1.0174946395207578,-9.9626130883151216,-5.7628576348504872,-2.9761936052358564,2.068462403490571
28.0,-1.976299645570829,1.0103893244508755,-9.9141228155511829,-5.7345716424048572,-2.9679354277611223,2.0629569518407482
29.0,-1.9596754548089519,1.0033896651827168,-9.8653500443374309,-5.7061208591968349,-2.9592982755076038,2.0571988503384024
30.0,-1.9433063836463786,0.99649742469321223,-9.8163036619914621,-5.6775104694950205,-2.9502826254360039,2.051188416957336
31.0,-1.9271965207063591,0.98971432450794083,-9.766992315628455,-5.6487455174499317,-2.9408889276713608,2.0449259517809071
32.0,-1.9113498548962815,0.98304204416685559,-9.7174243978882746,-5.6198308987681607,-2.9311175995687129,2.0384117330458085
33.0,-1.8957702746035923,0.97648222088572323,-9.6676080331265304,-5.5907713526571445,-2.9209690195703888,2.031646013046926
34.0,-1.880461567359093,0.97003644941435507,-9.6175510640710709,-5.5615714540414594,-2.9104435208532373,2.0246290139021581
35.0,-1.8654274199689755,0.96370628209220044,-9.5672610389403392,-5.5322356060485323,-2.8995413847627192,2.0173609231751461
36.0,-1.8506714191158635,0.95749322910141643,-9.5167451990148546,-5.5027680327586648,-2.8882628340292409,2.0098418893528271
37.0,-1.8361970524282543,0.95139875891715986,-9.4660104666480489,-5.4731727722113614,-2.8766080257604152,2.0020720171736097
38.0,-1.8220077100169927,0.9454242989545234,-9.4150634336975347,-5.4434536696568951,-2.8645770442010901,1.9940513628007264
39.0,-1.808106686476852,0.93957123641130624,-9.36391035035283,-5.4136143710391522,-2.8521698932509767,1.9857799288339841
40.0,-1.7944971833509551,0.93384091930566537,-9.3125571143305343,-5.3836583166928129,-2.8393864887275204,1.9772576591516799
41.0,-1.7811823120556101,0.92823465770762548,-9.2610092604028615,-5.353588735235002,-2.8262266503592737,1.9684844335728489
42.0,-1.7681650972631719,0.92275372516344101,-9.2092719502203995,-5.3234086376285656,-2.8126900934924577,1.9594600623283049
43.0,-1.7554484807408894,0.91739936031195357,-9.1573499623849273,-5.2931208113912085,-2.7987764204905687,1.9501842803270455
44.0,-1.7430353256441755,0.91217276869228447,-9.1052476827229292,-5.2627278149217087,-2.784485111803825,1.9406567412025497
45.0,-1.7309284212635581,0.90707512474255081,-9.0529690947052934,-5.2322319719114212,-2.7698155166819083,1.9308770111212719
46.0,-1.7191304882256051,0.90210757398972863,-9.0005177699533583,-5.2016353658061263,-2.7547668434997901,1.9208445623331929
47.0,-1.7076441841494636,0.89727123543135323,-8.9478968587659278,-5.1709398342801247,-2.7393381496624198,1.9105587664416128
48.0,-1.6964721097622675,0.89256720411042856,-8.8951090805962441,-5.1401469636811417,-2.7235283310496579,1.9000188873664383
49.0,-1.6856168154786135,0.88799655388573218,-8.8421567144017512,-5.1092580834010217,-2.707336110957979,1.8892240739719857
50.0,-1.6750808084516244,0.8835603404006841,-8.7890415887832916,-5.0782742601235871,-2.6907600284901068,1.8781733523267377
51.0,-1.6648665601057142,0.87925960425503769,-8.7357650718232982,-5.047196291896924,-2.6737984263378149,1.866865617558543
52.0,-1.654976514164282,0.87509537438496099,-8.6823280605253625,-5.0160247019731283,-2.6564494378965198,1.8552996252643461
53.0,-1.6454130951890038,0.87106867165852808,-8.6287309697492436,-4.9847597323537265,-2.6387109736429339,1.8434739824286224
54.0,-1.6361787176513856,0.86718051269532037,-8.5749737205265983,-4.9534013369738492,-2.6205807066988287,1.8313871377992188
55.0,-1.6272757955617443,0.86343191392073448,-8.5210557276327261,-4.9219491744524237,-2.6020560574947114,1.8190373716631405
56.0,-1.6187067526858825,0.85982389586774011,-8.4669758862785276,-4.8904026003291428,-2.5831341774368495,1.8064227849578993
57.0,-1.6104740333855032,0.85635748774126463,-8.4127325577743779,-4.8587606587017209,-2.5638119314693442,1.7935412876462291
58.0,-1.602580114124984,0.85303373226315138,-8.3583235540035226,-4.8270220731687221,-2.5440858794096712,1.780390586273114
59.0,-1.5950275156945268,0.84985369081874829,-8.303746120526446,-4.7951852369737598,-2.5239522559210399,1.7669681706140263
60.0,-1.5878188162081639,0.84681844892975333,-8.2489969181193494,-4.7632482022362872,-2.5034069489677298,1.7532712993118196
61.0,-1.5809566649447051,0.84392912208198123,-8.1940720025287987,-4.7312086681417984,-2.4824454765799415,1.7392969843866275
62.0,-1.5744437971106431,0.84118686194132353,-8.1389668022002848,-4.6990639679501669,-2.4610629617321655,1.72504197448811
63.0,-1.5682830496166105,0.83859286299646774,-8.083676093710535,-4.6668110546644783,-2.4392541051132155,1.7105027367421433
64.0,-1.5624773779733492,0.83614836967298922,-8.0281939746008248,-4.6344464851838154,-2.4170131555361869,1.6956754370241245
65.0,-1.5570298744297235,0.83385468397041007,-7.97251383327096,-4.6019664027413931,-2.3943338777020573,1.6805559184680381
66.0,-1.5519437874944719,0.83171317368188302,-7.9166283155494943,-4.5693665174038713,-2.3712095169905103,1.6651396779936734
67.0,-1.5472225430055742,0.82972528126550504,-7.8605292875044466,-4.5366420843775934,-2.3476327609048369,1.6494218406032244
68.0,-1.54286976693698,0.82789253344714953,-7.8042077939984082,-4.5037878798324051,-2.3235956967431179,1.6333971311620783
69.0,-1.5388893101626411,0.82621655164742791,-7.7476540124210533,-4.4707981739122804,-2.299089765003814,1.6170598433358756
70.0,-1.5352852754332345,0.82469906334030929,-7.6908572009482494,-4.4376667005531445,-2.2741057079584288,1.6004038053056189
71.0,-1.5320620468627311,0.82334191446851845,-7.6338056405778847,-4.4043866236704332,-2.2486335127347759,1.5834223418231836
72.0,-1.5292243222713924,0.82214708306163908,-7.5764865700744943,-4.3709504992101227,-2.2226623481485595,1.5661082320990394
73.0,-1.5267771487905004,0.82111669422757927,-7.5188861128141999,-4.3373502324749502,-2.1961804943950467,1.5484536629300309
74.0,-1.5247259622042901,0.82025303671759597,-7.4609891943528313,-4.3035770300391505,-2.1691752645618245,1.5304501763745495
75.0,-1.5230766305886658,0.81955858130049108,-7.4027794493373626,-4.2696213454467955,-2.1416329167425765,1.5120886111617176
76.0,-1.5218355029077588,0.81903600122431963,-7.3442391161357721,-4.2354728177458671,-2.1135385553131667,1.4933590368754444
77.0,-1.5210094633522766,0.81868819509569546,-7.2853489172628265,-4.2011202017366482,-2.0848760196660985,1.4742506797773989
78.0,-1.5206059923533626,0.81851831256983698,-7.2260879233163315,-4.1665512886011928,-2.055627758376033,1.454751838917355
79.0,-1.5206332353891294,0.81852978332173887,-7.1664333976929289,-4.1317528153208745,-2.0257746863725519,1.4348497909150344
80.0,-1.5211000809270769,0.81872634986403248,-7.1063606188031043,-4.0967103609684781,-1.9952960222074789,1.4145306814716525
81.0,-1.5220162491259148,0.8191121048951221,-7.0458426758232813,-4.0614082275635806,-1.964169101897616,1.393779401265077
82.0,-1.5233923932700493,0.81969153400844197,-6.9848502331710955,-4.0258293026831389,-1.9323691650665535,1.3725794433777021
83.0,-1.5252402163495549,0.8204695647787601,-6.9233512578193226,-3.9899549003946047,-1.8998691081574508,1.3509127387716338
84.0,-1.5275726057547689,0.82145162347569234,-6.8613107022076818,-3.9537645762878149,-1.8666391982835331,1.3287594655223554
85.0,-1.530403789764357,0.82264370095341355,-6.798690133780994,-3.9172359113722464,-1.8326467397453166,1.3060978264968774
86.0,-1.5337495204185194,0.824052429649903,-6.7354472999551191,-3.880344258307153,-1.7978556832652777,1.2829037888435184
87.0,-1.53762728855362,0.82568517412784015,-6.6715356144210354,-3.8430624417456039,-1.7622261654228772,1.2591507769485846
88.0,-1.5420565783263644,0.82755013824267998,-6.6069035469087947,-3.8053604023634637,-1.7257139624083673,1.2348093082722449
89.0,-1.547059170609538,0.82965649288822663,-6.5414938935174876,-3.7672047712185339,-1.6882698377602334,1.2098465585068221
90.0,-1.5526595073897247,0.83201452942725262,-6.4752428980039625,-3.728558357168978,-1.6498387577906628,1.1842258385271083
91.0,-1.5588851330191478,0.83463584548174652,-6.4080791853299122,-3.6893795247757817,-1.6103589403310261,1.157905960220684
92.0,-1.5657672332792525,0.8375335719070538,-6.3399224562899725,-3.6496214328358172,-1.5697606913541151,1.1308404609027431
93.0,-1.5733413003166015,0.84072265276488489,-6.2706818746812223,-3.6092310935640457,-1.5279649686196197,1.102976645746413
94.0,-1.5816479615471331,0.84422019433563511,-6.2002540539383491,-3.5681481981307033,-1.4848815897139953,1.0742543931426636
95.0,-1.5907340250459348,0.84804590528249901,-6.1285205148925819,-3.5263036336873395,-1.4404069705606681,1.0446046470404453
96.0,-1.6006538150543672,0.85222265897025995,-6.0553444346661109,-3.4836175868885642,-1.39442123464997,1.0139474897666467
97.0,-1.6114709028008327,0.85677722223192965,-5.9805664294906009,-3.4399970838695166,-1.3467844647234584,0.98218964314897228
98.0,-1.6232603861261758,0.86174121521102154,-5.9039989960591353,-3.3953327477011621,-1.297331763804769,0.949221175869846
99.0,-1.6361119472533703,0.86715239884352446,-5.8254190503755794,-3.3494944460524207,-1.2458666277898591,0.91491108519323949
100.0,-1.6501340407471961,0.87305643820934575,-5.7445577026681081,-3.3023253265563963,-1.1921518653630259,0.87910124357535069
