Posture Number,Deltoid Anterior,Deltoid Posterior,Bicep,Tricep,Brachialis,Anconeus
85.0,-1.3108615127688468,0.73020484748161985,-7.2203095624571176,-4.1631805780999862,-2.2514438743949143,1.585295916263276
86.0,-1.3048275273599916,0.72766422204631231,-7.171878635645391,-4.1349292041264771,-2.2329448182184928,1.5729632121456616
87.0,-1.2990764200172376,0.72524270316515282,-7.1232108839490937,-4.1065396823036373,-2.214059359852953,1.5603729065686351
88.0,-1.2936114957784217,0.72294168243301982,-7.0743011551704518,-4.0780090071827626,-2.1947817921109314,1.5475211947406207
89.0,-1.2884361959990656,0.72076260884171195,-7.0251437339359422,-4.0493338447959655,-2.1751059970741191,1.5344039980494124
90.0,-1.2835541135461717,0.71870699517733561,-6.9757323097079764,-4.0205105139963191,-2.1550254157049835,1.5210169438033221
91.0,-1.2789690093572994,0.71677642499254712,-6.9260599416172202,-3.9915349659433779,-2.1345330145753789,1.5073553430502522
92.0,-1.2746848305262064,0.71497256022156064,-6.876119019707593,-3.9624027614960959,-2.1136212493552851,1.4934141662368565
93.0,-1.2707057301008846,0.71329714951616208,-6.8259012221267712,-3.9331090462406162,-2.0922820246520208,1.4791880164346802
94.0,-1.267036088808587,0.71175203739308934,-6.7753974677253685,-3.9036485228397981,-2.0705066497282334,1.4646710998188219
95.0,-1.2636805389563956,0.71033917429742988,-6.7245978634458989,-3.8740154203434409,-2.0482857895537325,1.4498571930358213
96.0,-1.2606439907959532,0.70906062770355927,-6.6734916457853917,-3.8442034600414785,-2.0256094105596874,1.4347396070397913
97.0,-1.2579316616886291,0.70791859439521232,-6.6220671155000606,-3.8142058173750351,-2.0024667203608026,1.4193111469072015
98.0,-1.2555491084641386,0.70691541409016379,-6.5703115645826209,-3.7840150793398624,-1.9788461005884421,1.4035640670589613
99.0,-1.2535022634336137,0.70605358460362699,-6.5182111943777317,-3.7536231967203437,-1.9547350318307053,1.3874900212204699
100.0,-1.2517974745998686,0.7053357787788922,-6.4657510235022562,-3.7230214303763161,-1.9301200094986204,1.3710800063324136
