Posture Number,Deltoid Anterior,Deltoid Posterior,Bicep,Tricep,Brachialis,Anconeus
1.0,-2.5113186562285392,1.2356604868330692,-10.827785064967376,-6.267541287897636,-2.9179064371092829,2.0296042914061885
2.0,-2.4905195696557545,1.2269029766971598,-10.795983880255756,-6.2489905968158581,-2.9217102425592687,2.0321401617061792
3.0,-2.4698145970841172,1.2181850935091021,-10.763651878711409,-6.2301302625816568,-2.925159478960226,2.0344396526401503
4.0,-2.4492074144364913,1.209508385025891,-10.73079563725962,-6.2109641217347793,-2.9282539523215556,2.0365026348810371
5.0,-2.4287017697801869,1.2008744293811315,-10.697421898073253,-6.1914961072093977,-2.9309934829290811,2.0383289886193876
6.0,-2.4083014785753818,1.1922848330843714,-10.663537563270381,-6.1717302452410561,-2.9333779071953563,2.0399186047969042
7.0,-2.3880104188082578,1.183741228971898,-10.629149688979366,-6.1516706519046309,-2.9354070793029128,2.041271386201942
8.0,-2.367832526020047,1.1752452741137041,-10.594265478788801,-6.1313215292934675,-2.9370808726385671,2.0423872484257113
9.0,-2.3477717882442515,1.1667986476817902,-10.558892276602219,-6.1106871613512954,-2.9383991810170826,2.0432661206780547
10.0,-2.3278322408651633,1.1584030487853321,-10.523037558919388,-6.0897719093696434,-2.9393619196926974,2.0439079464617982
11.0,-2.3080179614117746,1.1500601942786421,-10.486708926568312,-6.0685802071648496,-2.939969026157212,2.044312684104808
12.0,-2.2883330643018267,1.1417718165481376,-10.449914095913849,-6.0471165559497457,-2.9402204607236153,2.0444803071490765
13.0,-2.2687816955515583,1.1335396612848667,-10.412660889570823,-6.0253855189163144,-2.9401162068944622,2.0444108045963083
14.0,-2.2493680274672401,1.1253654852493642,-10.374957226651185,-6.0033917155465257,-2.9396562715145236,2.0441041810096823
15.0,-2.2300962533351121,1.1172510540358367,-10.336811112576228,-5.9811398156694668,-2.9388406847074822,2.043560456471655
16.0,-2.2109705821268006,1.1091981398428634,-10.298230628486454,-5.9586345332837656,-2.9376694995967849,2.0427796663978568
17.0,-2.1919952332374835,1.1012085192578878,-10.259223920282498,-5.9358806201647898,-2.9361427918110019,2.0417618612073345
18.0,-2.1731744312744272,1.0932839710629167,-10.219799187331867,-5.9128828592769231,-2.9342606587743716,2.0405071058495809
19.0,-2.1545124009134895,1.0854262740688378,-10.179964670876672,-5.8896460580113921,-2.9320232187834514,2.0390154791889676
20.0,-2.1360133618412767,1.0776372049858007,-10.139728642178236,-5.8661750412706368,-2.9294306098710665,2.0372870732473776
21.0,-2.1176815238004822,1.0699185363370451,-10.099099390434629,-5.8424746444202,-2.9264829884589636,2.0353219923059758
22.0,-2.0995210817557859,1.0622720344234888,-10.058085210507327,-5.818549706129275,-2.9231805278008145,2.0331203518672094
23.0,-2.081536211197359,1.0546994573462563,-10.016694390492841,-5.7944050611208233,-2.919523416217344,2.0306822774782294
24.0,-2.0637310635986568,1.0472025530941713,-9.97493519917486,-5.7700455328520022,-2.9155118551255454,2.0280079034170302
25.0,-2.0461097620447242,1.0397830577030418,-9.9328158733916858,-5.7454759261451507,-2.9111460568639997,2.0250973712426661
26.0,-2.028676397046687,1.0324426934933419,-9.8903446053528405,-5.720701019789157,-2.9064262423164013,2.021950828210934
27.0,-2.0114350225574622,1.0251831673926155,-9.8475295299375318,-5.6957255591302278,-2.9013526383353812,2.0185684255569205
28.0,-1.9943896522031082,1.018006169348677,-9.804378712006395,-5.6705542486703973,-2.8959254749686738,2.0149503166457823
29.0,-1.9775442557434355,1.0109133708393414,-9.7609001337561896,-5.6451917446911111,-2.8901449824895766,2.0110966549930511
30.0,-1.9609027557747709,1.0039064234841142,-9.7171016821454526,-5.6196426479181802,-2.8840113882334695,2.0070075921556461
31.0,-1.9444690246869365,0.99698695776292068,-9.672991136417064,-5.5939114962432868,-2.8775249132419609,2.0026832754946402
32.0,-1.9282468818856875,0.99015658184660538,-9.6285761557415306,-5.5680027575158935,-2.8706857687159038,1.9981238458106021
33.0,-1.9122400912909849,0.98341688054357268,-9.5838642670024292,-5.5419208224180831,-2.8634941522781765,1.9933294348521173
34.0,-1.8964523591206452,0.9767694143665876,-9.5388628527430122,-5.5156699974334238,-2.8559502440466846,1.9883001626977894
35.0,-1.8808873319680506,0.97021571872338985,-9.4935791392902615,-5.489254497919319,-2.848054202517504,1.983036135011669
36.0,-1.8655485951817765,0.96375730323443243,-9.4480201850699768,-5.4626784412908211,-2.8398061602575164,1.9775374401716772
37.0,-1.8504396715542084,0.95739565118071945,-9.4021928691235921,-5.4359458403220966,-2.8312062194051779,1.9718041462701184
38.0,-1.8355640203254331,0.95113221908439305,-9.3561038798343716,-5.4090605965700504,-2.8222544469773023,1.965836297984868
39.0,-1.8209250365079916,0.94496843642441775,-9.3097597038676199,-5.382026493922778,-2.8129508699788706,1.9596339133192469
40.0,-1.8065260505374405,0.93890570548944874,-9.2631666153263303,-5.3548471922736933,-2.8032954703119057,1.9531969802079368
41.0,-1.7923703282530465,0.93294540136970394,-9.2163306651204415,-5.3275262213202588,-2.7932881794783873,1.9465254529855913
42.0,-1.7784610712124893,0.92708887208946933,-9.1692576705446029,-5.300066974484352,-2.7829288730709956,1.9396192487139967
43.0,-1.7648014173439848,0.92133743888167796,-9.1219532050558474,-5.2724727029492442,-2.7722173650441491,1.9324782433627656
44.0,-1.7513944419389549,0.91569239660587587,-9.0744225882392531,-5.244746509806232,-2.7611534017564066,1.925102267837604
45.0,-1.7382431589881671,0.91015501431080725,-9.0266708759459977,-5.2168913443018319,-2.7497366557736833,1.9174911038491218
46.0,-1.7253505228641648,0.90472653594280628,-8.9787028505847388,-5.1889099961744307,-2.7379667194210557,1.9096444796140368
47.0,-1.712719430352869,0.89940818120120813,-8.9305230115434195,-5.1608050900669955,-2.7258430980689918,1.9015620653793277
48.0,-1.7003527230374147,0.89420114654206939,-8.8821355657149663,-5.1325790800003972,-2.7133652031378279,1.8932434687585515
49.0,-1.6882531900376148,0.88910660633162741,-8.8335444180963112,-5.1042342438895147,-2.7005323448019944,1.8846882298679961
50.0,-1.676423571108961,0.88412571415114161,-8.7847531624262327,-5.0757726780819699,-2.687343724373048,1.8758958162486985
51.0,-1.6648665601057142,0.87925960425503769,-8.7357650718232982,-5.047196291896924,-2.6737984263378149,1.866865617558543
52.0,-1.653584808813529,0.87450939318464394,-8.6865830893807932,-5.0185068021387966,-2.6598954100249488,1.8575969400166321
53.0,-1.6425809311581145,0.86987618154025892,-8.6372098186709803,-4.9897057275580714,-2.6456335008699079,1.8480890005799384
54.0,-1.6318575077977147,0.86536105591482737,-8.5876475141061235,-4.9607943832285724,-2.6310113812447002,1.8383409208297998
55.0,-1.6214170911087231,0.86096509099314666,-8.5378980710985584,-4.9317738748074937,-2.6160275808146998,1.828351720543133
56.0,-1.6112622105755394,0.85668935182127992,-8.4879630159565114,-4.9026450926412988,-2.6006804663803766,1.8181203109202508
57.0,-1.6013953785978554,0.85253489625172874,-8.4378434954463994,-4.8734087056770665,-2.5849682311568105,1.8076454874378733
58.0,-1.5918190967309422,0.84850277757092318,-8.3875402659457503,-4.8440651551350218,-2.5688888834382984,1.7969259222921987
59.0,-1.582535862377265,0.84459404731674326,-8.3370536821038055,-4.8146146478938867,-2.552440234589231,1.7859601563928205
60.0,-1.5735481759509022,0.84080975829511684,-8.2863836849189063,-4.7850571495360281,-2.5356198862954407,1.7747465908636268
61.0,-1.5648585485397779,0.83715096780622245,-8.2355297891330288,-4.7553923769942674,-2.5184252170025143,1.763283478001676
62.0,-1.5564695100948587,0.83361874109257217,-8.1844910698341664,-4.725619790736598,-2.5008533674587965,1.7515689116391975
63.0,-1.5483836181800112,0.83021415502316276,-8.1332661481461788,-4.6957385864186048,-2.4829012252709735,1.7396008168473154
64.0,-1.5406034673215561,0.82693830203012897,-8.0818531758735439,-4.6657476859262346,-2.4645654083689825,1.7273769389126548
65.0,-1.5331316990024915,0.82379229431683865,-8.0302498189544753,-4.6356457277234444,-2.4458422472643506,1.7148948315095669
66.0,-1.5259710123532118,0.82077726835924714,-7.978453239560019,-4.6054310564100103,-2.4267277659717035,1.7021518439811354
67.0,-1.5191241755983163,0.81789438972560691,-7.926460076658798,-4.5751017113842991,-2.4072176614467833,1.6891451076311887
68.0,-1.5125940383280232,0.81514485824337823,-7.8742664248463372,-4.5446554144936968,-2.3873072813755676,1.6758715209170447
69.0,-1.5063835446728682,0.81252991354647097,-7.8218678112142834,-4.5140895565416645,-2.3669916001275824,1.6623277334183879
70.0,-1.5004957474721063,0.81005084104088709,-7.7692591700074978,-4.4834011825043731,-2.346265192661753,1.6485101284411683
71.0,-1.4949338235397065,0.80770897833250821,-7.7164348147854955,-4.4525869752915384,-2.3251222061446044,1.6344148040964026
72.0,-1.4897010901473799,0.80550572216731797,-7.6633884077680783,-4.4216432378647124,-2.3035563290075736,1.6200375526717155
73.0,-1.4848010228621635,0.80344253594196369,-7.6101129260025155,-4.3905658735014672,-2.2815607571318393,1.6053738380878926
74.0,-1.4802372748970052,0.80152095785137067,-7.556600623939989,-4.3593503639649924,-2.2591281568044104,1.5904187712029398
75.0,-1.476013698157274,0.79974260975043121,-7.5028429919508595,-4.3279917453046686,-2.2362506240369595,1.5751670826913062
76.0,-1.4721343661947266,0.79810920681883246,-7.4488307102401672,-4.2964845809734307,-2.2129196397777107,1.5596130931851402
77.0,-1.4686035993140951,0.79662256813225074,-7.3945535975442231,-4.2648229319007971,-2.1891260204745473,1.5437506803163648
78.0,-1.4654259921171198,0.79528462825984003,-7.3400005538941198,-4.2330003231049034,-2.1648598633624196,1.5275732422416128
79.0,-1.4626064438158033,0.79409745002770682,-7.2851594966189097,-4.201009706361031,-2.1401104857471149,1.511073657164743
80.0,-1.4601501917025319,0.79306323861159245,-7.2300172886266525,-4.1688434183655474,-2.1148663574372435,1.4942442382914953
81.0,-1.4580628482314077,0.79218435715006663,-7.1745596578402937,-4.1364931337401707,-2.089115025332497,1.4770766835549978
82.0,-1.4563504422451889,0.7914633441032376,-7.1187711064716916,-4.1039498121084872,-2.0628430290035613,1.4595620193357073
83.0,-1.4550194649787291,0.7909029326226229,-7.0626348085831809,-4.0712036383401884,-2.0360358058906889,1.4416905372604591
84.0,-1.454076921586781,0.79050607224706582,-7.0061324941022969,-4.0382439548930069,-2.00867758449525,1.4234517229968331
85.0,-1.4535303890863986,0.79027595329953648,-6.9492443171092582,-4.0050591849804,-1.9807512636306719,1.404834175753781
86.0,-1.4533880817786717,0.79021603443312505,-6.8919487057926432,-3.9716367450457084,-1.95223827542179,1.3858255169478599
87.0,-1.4536589254293815,0.79033007386500287,-6.8342221909456891,-3.9379629447183189,-1.9231184292765879,1.3664122861843919
88.0,-1.4543526417544645,0.79062216494924842,-6.7760392092271831,-3.9040228720491901,-1.8933697334777826,1.3465798223185215
89.0,-1.4554798450884081,0.79109677687932978,-6.7173718766013053,-3.8698002613507612,-1.8629681903221602,1.3263121268814402
90.0,-1.4570521535308427,0.79175880148667077,-6.6581897263537941,-3.8352773403730467,-1.8318875598318878,1.3055917065545917
91.0,-1.4590823173944445,0.79261360732397668,-6.5984594047944372,-3.800434652796755,-1.8000990859182711,1.2843993906121804
92.0,-1.4615843684500194,0.7936671025052715,-6.5381443161142574,-3.76525085106665,-1.7675711774202676,1.2627141182801784
93.0,-1.4645737943294874,0.79492580813873159,-6.4772042057549095,-3.7297024533570302,-1.7342690345653082,1.2405126897102055
94.0,-1.4680677435688929,0.79639694466058664,-6.4155946689098915,-3.6937635568641034,-1.7001542089686257,1.2177694726457504
95.0,-1.4720852682414443,0.79808853399639768,-6.3532665671922013,-3.6574054975287842,-1.6651840821042057,1.1944560547361371
96.0,-1.4766476130716375,0.80000952129332115,-6.2901653317614219,-3.620596443527496,-1.6293112429707379,1.1705408286471586
97.0,-1.4817785625164159,0.80216992105954366,-6.226230124862866,-3.5833009061700047,-1.5924827400474595,1.1459884933649729
98.0,-1.4875048608095134,0.80458099402505834,-6.1613928231523714,-3.5454791468388831,-1.5546391750198041,1.1207594500132028
99.0,-1.4938567247750845,0.80725546306319362,-6.0955767744224918,-3.5070864517464537,-1.5157135953190604,1.0948090635460401
100.0,-1.5008684759001052,0.81020777932636023,-6.028695263004531,-3.4680722367526431,-1.4756301280179549,1.0680867520119699
